68,-110.5705,55.6975,-0.8291
72,-108.6991,58.2814,-1.2717
114,-108.8702,58.2814,-1.2717
142,-107.1018,58.3237,-3.8640
177,-111.3705,58.0578,1.3133
212,-111.1419,58.0578,1.3133
242,-111.6274,58.9762,2.4238
295,-109.9909,59.5971,1.1047
299,-109.3013,57.8386,-1.3068
353,-109.6148,56.2693,-1.9887
370,-109.4664,56.6296,-2.0903
390,-105.2951,59.2971,-5.5051
431,-105.1449,61.2004,-4.8139
471,-109.4047,59.7469,0.0723
491,-108.9300,59.8458,-0.9352
532,-105.7049,59.9859,-5.5927
571,-106.6792,60.0176,-4.3223
599,-133.1276,63.9275,-1.0684
631,-131.9457,64.3539,-3.5252
671,-129.1119,65.9518,-8.9400
691,-130.1678,66.5536,-7.6079
730,-129.3021,64.7427,-10.7360
770,-130.8746,66.4057,-8.6904
803,-131.8653,66.7075,-8.0106
842,-130.0174,65.6834,-11.8568
873,-128.6891,67.2565,-13.0395
907,-131.6328,68.0172,-12.3989
945,-133.4421,68.8195,-10.3476
975,-129.9194,69.8966,-17.5812
1008,-134.8201,69.1959,-13.1218
1039,-139.3235,69.4704,-10.9691
1084,-142.1332,71.0627,-8.6717
1105,-145.0182,71.0627,-8.6717
1137,-152.4520,69.6107,-2.4934
1175,-148.4048,74.5089,-7.5451
1209,-140.8830,74.5089,-7.5451
1242,-138.2906,72.8100,-12.5678
1278,-147.6035,73.2171,-4.2290
1309,-149.2702,73.2171,-4.2290
1347,-146.7081,72.6628,-8.8475
1380,-153.4369,71.5129,-3.7624
1410,-156.8598,72.0748,-1.4812
1444,-158.3149,72.1037,-0.9688
1479,-163.1779,72.7761,2.1395
1490,-159.9622,72.7015,-2.6813
1542,-161.3638,70.9859,-2.6404
1579,-161.9953,71.1914,-3.1267
1590,-148.5191,70.6288,-5.5652
1641,-147.8167,70.7860,-7.4183
1682,-152.1555,70.8262,-4.5617
1690,-157.3168,70.4248,0.1279
1747,-151.7428,72.0938,-7.6635
1781,-154.2706,70.6610,-6.4346
1791,-156.5845,68.6961,-5.2079
1832,-155.1141,69.4612,-8.9891
1871,-155.0284,67.7192,-10.6238
1895,-157.0093,66.6467,-10.5005
1939,-161.2444,66.6565,-7.5716
1971,-164.3945,65.2596,-4.8890
1994,-161.3716,63.9658,-4.5063
2032,-162.7420,63.1032,-4.7424
2073,-169.8983,64.9896,3.1993
2092,-170.3745,67.4625,1.8785
2131,-171.0759,68.1970,1.2991
2174,-173.0421,65.4100,2.0914
2191,-174.7771,65.4100,2.0914
2232,-176.8044,64.3064,3.9102
2271,-173.7457,62.4147,-1.3926
2295,-174.9518,62.4147,-1.3926
2337,-176.4866,61.6611,-1.1671
2371,-176.8135,63.1381,4.2585
2395,-177.7956,63.1381,4.2585
2431,-178.6391,60.8030,3.9571
2476,-175.1837,59.5073,-1.2121
2498,-175.9779,59.5073,-1.2121
2532,-177.7970,59.9553,0.1319
2573,-177.6303,59.2274,-1.0845
2597,-178.0600,58.1900,-1.9001
2630,-179.3603,55.4700,-1.1165
2671,177.7041,57.3555,1.8287
2694,177.5587,56.4182,1.1809
2731,177.7297,57.4063,-0.0030
2771,178.6512,57.4149,-1.8867
2812,-179.6872,56.3717,-4.1790
2835,177.2025,53.5043,-0.5126
2879,-176.4269,52.0721,-9.4526
